,LinkID,RoadCategory,RoadName,lat1,lng1,lat2,lng2
131,103000331,C,ANG MO KIO AVENUE 4,1.3748784522832425,103.83811376463666,1.3739406188810974,103.83737872197739
132,103000334,C,ANG MO KIO AVENUE 8,1.3694747355079808,103.84946957875535,1.369024197584065,103.84972450005914
133,103000335,C,ANG MO KIO AVENUE 8,1.369024197584065,103.84972450005914,1.3694747355079808,103.84946957875535
134,103000338,C,ANG MO KIO AVENUE 8,1.370561839669548,103.84885708436424,1.3696927152524048,103.84934676362796
135,103000339,C,ANG MO KIO AVENUE 8,1.3696927152524048,103.84934676362796,1.370561839669548,103.84885708436424
136,103000342,C,ANG MO KIO AVENUE 8,1.3696927152524048,103.84934676362796,1.3694747355079808,103.84946957875535
137,103000343,C,ANG MO KIO AVENUE 8,1.3694747355079808,103.84946957875535,1.3696927152524048,103.84934676362796
138,103000346,C,BEDOK NORTH AVENUE 1,1.3239673531148124,103.92722444692839,1.3236245437060072,103.92726159815368
139,103000347,C,BEDOK NORTH AVENUE 1,1.3236245437060072,103.92726159815368,1.3239673531148124,103.92722444692839
140,103000350,C,BEDOK NORTH AVENUE 1,1.3240846767490342,103.92720949943045,1.3244923386287593,103.9271573268364
141,103000351,C,BEDOK NORTH AVENUE 1,1.3244923386287593,103.9271573268364,1.3240846767490342,103.92720949943045
142,103000354,E,SURREY ROAD,1.3159382308514525,103.84261245053749,1.315854648211366,103.84294233512517
143,103000355,E,SURREY ROAD,1.315854648211366,103.84294233512517,1.3159382308514525,103.84261245053749
144,103000358,C,ANG MO KIO AVENUE 8,1.3807128617466986,103.84499903089491,1.3807123642926429,103.84500991262863
145,103000359,C,ANG MO KIO AVENUE 8,1.3807123642926429,103.84500991262863,1.3807128617466986,103.84499903089491
146,103000362,D,NASSIM ROAD,1.3118940935550105,103.82204317904964,1.3126625795883653,103.82252274944035
147,103000363,D,NASSIM ROAD,1.3126625795883653,103.82252274944035,1.3118940935550105,103.82204317904964
148,103000366,E,LINCOLN ROAD,1.315854648211366,103.84294233512517,1.3167136667120711,103.84327853125002
149,103000367,E,LINCOLN ROAD,1.3167136667120711,103.84327853125002,1.315854648211366,103.84294233512517
150,103000374,C,ANG MO KIO AVENUE 8,1.3807123642926429,103.84500991262863,1.380684897925153,103.8451761128162
151,103000375,C,ANG MO KIO AVENUE 8,1.380684897925153,103.8451761128162,1.3807123642926429,103.84500991262863
152,103000378,E,SURREY ROAD,1.3157272395598174,103.84338520326874,1.315854648211366,103.84294233512517
153,103000379,E,SURREY ROAD,1.315854648211366,103.84294233512517,1.3157272395598174,103.84338520326874
154,103000382,E,SURREY ROAD,1.3156132848934614,103.84225443085381,1.3159382308514525,103.84261245053749
155,103000383,E,SURREY ROAD,1.3159382308514525,103.84261245053749,1.3156132848934614,103.84225443085381
156,103000386,E,WEE NAM ROAD,1.3147915862600077,103.84277519172518,1.3157272395598174,103.84338520326874
157,103000387,E,WEE NAM ROAD,1.3157272395598174,103.84338520326874,1.3147915862600077,103.84277519172518
158,103000390,E,MOHAMAD SULTAN ROAD,1.291162335870407,103.83939185990795,1.2909587737416484,103.83879622503638
159,103000391,E,MOHAMAD SULTAN ROAD,1.2909587737416484,103.83879622503638,1.291162335870407,103.83939185990795
160,103000394,E,MARTIN ROAD,1.2916111381542603,103.83840296152836,1.2909587737416484,103.83879622503638
161,103000395,E,MARTIN ROAD,1.2909587737416484,103.83879622503638,1.2916111381542603,103.83840296152836
162,103000406,E,SAIBOO STREET,1.2909587737416484,103.83879622503638,1.2896315925323827,103.83812231618583
163,103000407,E,SAIBOO STREET,1.2896315925323827,103.83812231618583,1.2909587737416484,103.83879622503638
164,103000408,F,STADIUM CRESCENT,1.304116421073875,103.88129074763484,1.303480947720935,103.88194501182524
165,103000414,E,JALAN KUBOR,1.3034705740870907,103.85962406762611,1.3041658180712976,103.85918340072986
166,103000415,E,JALAN KUBOR,1.3041658180712976,103.85918340072986,1.3034705740870907,103.85962406762611
167,103000418,D,TOMLINSON ROAD,1.30450312346212,103.82573244672774,1.3034535281731428,103.82621354051224
168,103000419,D,TOMLINSON ROAD,1.3034535281731428,103.82621354051224,1.30450312346212,103.82573244672774
169,103000422,C,BIDEFORD ROAD,1.3037416943275602,103.83626910885548,1.303367431108309,103.83695623568973
170,103000423,C,BIDEFORD ROAD,1.303367431108309,103.83695623568973,1.3037416943275602,103.83626910885548
171,103000430,D,CHATSWORTH ROAD,1.299700019895312,103.82447173073814,1.2997425241983005,103.82423630283773
172,103000431,D,CHATSWORTH ROAD,1.2997425241983005,103.82423630283773,1.299700019895312,103.82447173073814
173,103000432,E,DEVONSHIRE ROAD,1.299700493522719,103.83736801561635,1.299804080133152,103.83693000207771
174,103000438,D,CHATSWORTH ROAD,1.3002619350753117,103.8215795098097,1.2996880144700964,103.82122821735582
175,103000439,D,CHATSWORTH ROAD,1.2996880144700964,103.82122821735582,1.3002619350753117,103.8215795098097
176,103000446,B,PRINSEP STREET,1.3004162443480554,103.85026714446101,1.299920511324217,103.84973050315914
177,103000447,B,PRINSEP STREET,1.299920511324217,103.84973050315914,1.3004162443480554,103.85026714446101
178,103000448,E,RUTLAND ROAD,1.311229840433147,103.84910566257994,1.3113233168952205,103.84889480067116
179,103000454,D,ORANGE GROVE ROAD,1.3112234836796168,103.82532382034226,1.3114913467964102,103.82511923783522
180,103000455,D,ORANGE GROVE ROAD,1.3114913467964102,103.82511923783522,1.3112234836796168,103.82532382034226
181,103000456,D,ORANGE GROVE ROAD,1.3112234836796168,103.82532382034226,1.3113363109408036,103.82493559289007
182,103000466,E,WINSTEDT DRIVE,1.3106771084130493,103.84231654800287,1.3112736986654532,103.84260572116985
183,103000467,E,WINSTEDT DRIVE,1.3112736986654532,103.84260572116985,1.3106771084130493,103.84231654800287
184,103000470,E,GILSTEAD ROAD,1.319061396656469,103.84092930386213,1.3188105351806543,103.84085187490123
185,103000471,E,GILSTEAD ROAD,1.3188105351806543,103.84085187490123,1.319061396656469,103.84092930386213
186,103000474,E,MOULMEIN RISE,1.3193341206043803,103.84649970636902,1.318792210179824,103.84759767077377
187,103000475,E,MOULMEIN RISE,1.318792210179824,103.84759767077377,1.3193341206043803,103.84649970636902
188,103000476,C,GRANGE ROAD,1.2995966073516918,103.82492836261135,1.299590087190852,103.82502125420042
189,103000486,E,UPPER WILKIE ROAD,1.3040286035789885,103.84718841611495,1.303500829348059,103.84807244793292
190,103000487,E,UPPER WILKIE ROAD,1.303500829348059,103.84807244793292,1.3040286035789885,103.84718841611495
191,103000488,E,JALAN BENAAN KAPAL,1.303806415521386,103.88260774967814,1.304792453252485,103.88350989144139
192,103000494,C,STEVENS ROAD,1.3126031583342976,103.83124637127273,1.3123210243571486,103.83235126377782
193,103000495,C,STEVENS ROAD,1.3123210243571486,103.83235126377782,1.3126031583342976,103.83124637127273
194,103000498,E,SYED ALWI ROAD,1.3068304068438552,103.85870764712449,1.3063839358022185,103.85912667113942
195,103000499,E,SYED ALWI ROAD,1.3063839358022185,103.85912667113942,1.3068304068438552,103.85870764712449
196,103000506,E,BUCKLEY ROAD,1.316224036531867,103.84001801202565,1.316912438354752,103.84022564204443
197,103000507,E,BUCKLEY ROAD,1.316912438354752,103.84022564204443,1.316224036531867,103.84001801202565
198,103000514,E,ARTHUR ROAD,1.3014384798662653,103.88794327377201,1.3007662685213992,103.88781914331392
199,103000515,E,ARTHUR ROAD,1.3007662685213992,103.88781914331392,1.3014384798662653,103.88794327377201
200,103000516,E,CHENG YAN PLACE,1.3003646841996643,103.85417742366865,1.2995900710274935,103.8549671753034
201,103000522,C,ANG MO KIO AVENUE 8,1.3807436860731306,103.84424669062072,1.3807128617466986,103.84499903089491
202,103000523,C,ANG MO KIO AVENUE 8,1.3807128617466986,103.84499903089491,1.3807436860731306,103.84424669062072
203,103000526,C,ANG MO KIO AVENUE 8,1.368574220333337,103.84998011317111,1.3690128206372936,103.84973096070034
204,103000527,C,ANG MO KIO AVENUE 8,1.3690128206372936,103.84973096070034,1.368574220333337,103.84998011317111
205,103000530,C,BEDOK NORTH AVENUE 1,1.3266284824846761,103.92688480413254,1.3257932174490585,103.92699111651997
206,103000531,C,BEDOK NORTH AVENUE 1,1.3257932174490585,103.92699111651997,1.3266284824846761,103.92688480413254
207,103000534,C,BEDOK NORTH AVENUE 1,1.3257932174490585,103.92699111651997,1.3253879069403292,103.92704270518263
208,103000535,C,BEDOK NORTH AVENUE 1,1.3253879069403292,103.92704270518263,1.3257932174490585,103.92699111651997
209,103000538,C,BEDOK NORTH AVENUE 3,1.3305807737063633,103.93447239316134,1.3299795120811468,103.9345891987128
210,103000539,C,BEDOK NORTH AVENUE 3,1.3299795120811468,103.9345891987128,1.3305807737063633,103.93447239316134
211,103000542,D,CHATSWORTH ROAD,1.299700019895312,103.82447173073814,1.2995966073516918,103.82492836261135
212,103000543,D,CHATSWORTH ROAD,1.2995966073516918,103.82492836261135,1.299700019895312,103.82447173073814
213,103000550,C,QUEEN STREET,1.2995260904869215,103.85348852047383,1.3003646841996643,103.85417742366865
214,103000551,C,QUEEN STREET,1.3003646841996643,103.85417742366865,1.2995260904869215,103.85348852047383
215,103000554,D,CHATSWORTH ROAD,1.299859186451872,103.82000765106312,1.2995256187143942,103.8196669425863
216,103000555,D,CHATSWORTH ROAD,1.2995256187143942,103.8196669425863,1.299859186451872,103.82000765106312
217,103000558,E,TANGLIN HILL,1.3011053085669935,103.81805296688717,1.3014774243966796,103.81754655338793
218,103000559,E,TANGLIN HILL,1.3014774243966796,103.81754655338793,1.3011053085669935,103.81805296688717
219,103000562,D,JAVA ROAD,1.301806472610639,103.86270975462338,1.3010613159329476,103.86316751887426
220,103000563,D,JAVA ROAD,1.3010613159329476,103.86316751887426,1.301806472610639,103.86270975462338
221,103000564,F,KAMPONG ARANG ROAD,1.3011202434375964,103.88493813701652,1.3010447762182693,103.88439916122353
222,103000568,F,KAMPONG ARANG ROAD,1.3010447762182693,103.88439916122353,1.301661818312337,103.88468093944955
223,103000574,E,KAMPONG ARANG ROAD,1.3010999072766916,103.88345318308859,1.3010447762182693,103.88439916122353
224,103000575,E,KAMPONG ARANG ROAD,1.3010447762182693,103.88439916122353,1.3010999072766916,103.88345318308859
225,103000576,C,GRANGE ROAD,1.2997159390706274,103.82516587459126,1.2997838115829037,103.82514573798137
226,103000582,C,GRANGE ROAD,1.3045514800189688,103.82322716383942,1.3045308153176574,103.82323542156517
227,103000583,C,GRANGE ROAD,1.3045308153176574,103.82323542156517,1.3045514800189688,103.82322716383942
228,103000586,C,GRANGE ROAD,1.3045308153176574,103.82323542156517,1.3039803203240277,103.82345537893475
229,103000587,C,GRANGE ROAD,1.3039803203240277,103.82345537893475,1.3045308153176574,103.82323542156517
230,103000590,C,STEVENS ROAD,1.3123210243571486,103.83235126377782,1.3115941685350712,103.83315772987676
231,103000591,C,STEVENS ROAD,1.3115941685350712,103.83315772987676,1.3123210243571486,103.83235126377782
232,103000594,C,ANG MO KIO AVENUE 8,1.3802644454971402,103.84603776256378,1.379102983292406,103.84700021880467
233,103000595,C,ANG MO KIO AVENUE 8,1.379102983292406,103.84700021880467,1.3802644454971402,103.84603776256378
234,103000598,C,ANG MO KIO AVENUE 8,1.379102983292406,103.84700021880467,1.3777027981180603,103.84756217854924
235,103000599,C,ANG MO KIO AVENUE 8,1.3777027981180603,103.84756217854924,1.379102983292406,103.84700021880467
236,103000602,C,ANG MO KIO AVENUE 8,1.3662705961072554,103.85128868333194,1.367423231286439,103.85063393131084
237,103000603,C,ANG MO KIO AVENUE 8,1.367423231286439,103.85063393131084,1.3662705961072554,103.85128868333194
238,103000606,C,ANG MO KIO AVENUE 8,1.367423231286439,103.85063393131084,1.368574220333337,103.84998011317111
239,103000607,C,ANG MO KIO AVENUE 8,1.368574220333337,103.84998011317111,1.367423231286439,103.85063393131084
